uid,namedLocation,date,nonwoodyCollectDate,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,samplingImpractical,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent,treesPresent,shrubsPresent,lianasPresent,cactiPresent,fernsPresent,yuccasPresent,palmsPresent,ocotillosPresent,xerophyllumPresent,treeFernsPresent,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaFerns,nestedSubplotAreaOther,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,totalSampledAreaFerns,totalSampledAreaOther,remarks,measuredBy,recordedBy,dataQF
"14143edf-40c1-410e-9506-54604a72a9df","UNDE_061.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_061","tower","deciduousForest",46.233351,-89.535041,"WGS84",20.2,304535.39,5123098.66,"16N",508.4,0.2,,"vst_UNDE_2017",,,"23_400|41_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"10","noneSelected",,"100",800,40,800,,400,,"kmcmahon@neoninc.org","kstyers@battelleecology.org",
"596c7ed5-86bc-4f66-8faa-0fe8052db2e9","UNDE_059.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_059","tower","woodyWetlands",46.230692,-89.532533,"WGS84",20.1,304719.33,5122797.05,"16N",508.5,0.2,,"vst_UNDE_2017",,,"23_400|39_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"100","noneSelected",,"10",800,400,800,,40,,"kmcmahon@neoninc.org","kstyers@battelleecology.org",
"2311a2a7-f1ec-4e87-8e90-4eabeadbc670","UNDE_056.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_056","tower","deciduousForest",46.232064,-89.543158,"WGS84",20.1,303904.96,5122975.71,"16N",528.5,0.2,,"vst_UNDE_2017",,,"23_400|41_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"25","noneSelected",,"100",800,100,800,,400,,"kmcmahon@neoninc.org","dfang@battelleecology.org",
"55412bad-3b43-4b09-89f7-ccc304be24c8","UNDE_047.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_047","tower","deciduousForest",46.232770,-89.536561,"WGS84",20.2,304416.13,5123037.86,"16N",509.8,0.3,,"vst_UNDE_2017",,,"21_400|39_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"25","noneSelected",,"10",800,100,800,,40,,"kmcmahon@neoninc.org","dfang@battelleecology.org",
"00c37147-0f58-40e3-9b63-cdb4f01f6957","UNDE_058.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_058","tower","deciduousForest",46.231090,-89.538847,"WGS84",20.1,304233.89,5122856.84,"16N",520.6,0.2,,"vst_UNDE_2017",,,"23_400|41_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"25","noneSelected",,"25",800,100,800,,100,,"kmcmahon@neoninc.org","kstyers@battelleecology.org",
"abf7e8a2-1ab0-4f36-ad86-13babfb8ca98","UNDE_038.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_038","tower","woodyWetlands",46.232249,-89.534573,"WGS84",20.3,304567.56,5122975.07,"16N",505.5,0.4,,"vst_UNDE_2017",,,"23_400|41_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"25","noneSelected",,"25",800,100,800,,100,,"kmcmahon@neoninc.org","dfang@battelleecology.org",
"8a5e0b77-e257-4ca4-82e7-6e0e498dcee8","UNDE_078.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_078","tower","mixedForest",46.234214,-89.531597,"WGS84",20.1,304803.99,5123186.06,"16N",506.7,0.2,,"vst_UNDE_2017",,,,"NEON.DOC.000987vG","N",,,,,,,,,,,,,"10","noneSelected",,"100",800,40,800,,400,,"kmcmahon@neoninc.org","kstyers@battelleecology.org",
"9dd8c9cb-6775-47b2-b668-491d49323654","UNDE_055.basePlot.vst","2017-08-16",,"D05","UNDE","UNDE_055","tower","mixedForest",46.229528,-89.536012,"WGS84",20.2,304446.94,5122676.30,"16N",509.5,0.3,,"vst_UNDE_2017",,,"23_400|39_400","NEON.DOC.000987vG","N",,,,,,,,,,,,,"25","noneSelected",,"10",800,100,800,,40,,"kmcmahon@neoninc.org","dfang@battelleecology.org",
"1c76a28e-a037-42aa-a7b3-4f2751789f99","UNDE_054.basePlot.vst","2017-08-21",,"D05","UNDE","UNDE_054","tower","deciduousForest",46.231644,-89.537275,"WGS84",20.3,304357.07,5122914.51,"16N",520.7,0.4,"OK","vst_UNDE_2017",,,"21_400|23_400","NEON.DOC.000987vG","Y","Y","Y","Y","Y","N","N","Y","N","N","N","N",,"noneSelected","noneSelected","25","25",800,40,800,100,100,"Record created in 2022 as part of data fix. Protocol vG at time of sampling.",,,
"89cfac18-ff6d-4774-8632-457ad5618121","UNDE_057.basePlot.vst","2017-08-23",,"D05","UNDE","UNDE_057","tower","woodyWetlands",46.234299,-89.540913,"WGS84",20.2,304086.02,5123218.48,"16N",516.0,0.2,"OK","vst_UNDE_2017",,,"21_400|23_400","NEON.DOC.000987vG","Y","Y","Y","Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected","10","10",800,400,800,40,40,"Record created in 2022 as part of data fix. Protocol vG at time of sampling.",,,
