uid,namedLocation,date,nonwoodyCollectDate,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,samplingImpractical,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent,treesPresent,shrubsPresent,lianasPresent,cactiPresent,fernsPresent,yuccasPresent,palmsPresent,ocotillosPresent,xerophyllumPresent,treeFernsPresent,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,nestedSubplotAreaFerns,nestedSubplotAreaOther,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,totalSampledAreaFerns,totalSampledAreaOther,remarks,measuredBy,recordedBy,dataQF
"3c67d36d-9bbc-4a64-87c6-777c53642e7d","HARV_036.basePlot.vst","2018-07-16",,"D01","HARV","HARV_036","tower","deciduousForest",42.542123,-72.173119,"WGS84",20.1,732126.13,4713843.80,"18N",368.2,0.2,,"vst_HARV_2018",,,"21_400|23_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"25","noneSelected",,"1",800,100,800,,4,,"muffenbeck@battelleecology.org","gvanscoy@field-ops.org",
"66ef6d8f-b34a-4777-abeb-e4aaae3aac36","HARV_051.basePlot.vst","2018-07-16",,"D01","HARV","HARV_051","tower","mixedForest",42.534078,-72.179146,"WGS84",20.3,731660.96,4712933.89,"18N",370.0,0.4,,"vst_HARV_2018",,,"23_400|39_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"25",800,400,800,,100,,"muffenbeck@battelleecology.org","gvanscoy@field-ops.org",
"4ec2fee5-3567-459f-8517-77e5be792b23","HARV_038.basePlot.vst","2018-07-16",,"D01","HARV","HARV_038","tower","mixedForest",42.537334,-72.177877,"WGS84",20.2,731753.13,4713298.95,"18N",367.4,0.3,,"vst_HARV_2018",,,"23_400|39_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"10",800,400,800,,40,,"muffenbeck@battelleecology.org","gvanscoy@field-ops.org",
"9a705239-90fe-4cff-b96c-fb16c7162088","HARV_049.basePlot.vst","2018-07-16",,"D01","HARV","HARV_049","tower","mixedForest",42.535171,-72.179779,"WGS84",20.3,731604.93,4713053.54,"18N",370.0,0.3,,"vst_HARV_2018",,,"23_400|41_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"100",800,400,800,,400,,"scook@battelleecology.org","jwebber@field-ops.org",
"5e80ff98-283a-4faa-b2dc-b95041b65873","HARV_050.basePlot.vst","2018-07-17",,"D01","HARV","HARV_050","tower","mixedForest",42.536270,-72.179357,"WGS84",20.2,731635.52,4713176.74,"18N",368.4,0.4,,"vst_HARV_2018",,,"21_400|41_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"noneSelected",800,400,800,,800,,"kgoodwin@battelleecology.org","llukas@battelleecology.org",
"ae2e0acb-91cc-4bc2-bfc3-b06cb5c5fcfa","HARV_041.basePlot.vst","2018-07-17",,"D01","HARV","HARV_041","tower","evergreenForest",42.536795,-72.180797,"WGS84",20.1,731515.32,4713231.10,"18N",361.6,0.2,,"vst_HARV_2018",,,"23_400|39_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"100",800,400,800,,400,,"kgoodwin@battelleecology.org","llukas@battelleecology.org",
"e13422c7-0112-4cf5-9bac-5a1e49209eae","HARV_042.basePlot.vst","2018-07-17",,"D01","HARV","HARV_042","tower","mixedForest",42.534167,-72.176562,"WGS84",20.1,731872.86,4712950.85,"18N",371.0,0.1,,"vst_HARV_2018",,,"39_400|41_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"10","noneSelected",,"25",800,40,800,,100,,"jmckenna@battelleecology.org","gvanscoy@field-ops.org",
"06ab1493-cb43-498a-99ef-79f1ff4e6747","HARV_037.basePlot.vst","2018-07-17",,"D01","HARV","HARV_037","tower","evergreenForest",42.537308,-72.179312,"WGS84",20.1,731635.38,4713292.13,"18N",361.9,0.2,,"vst_HARV_2018",,,"23_400|41_400","NEON.DOC.000987vG","Y",,,"Y","N","N","N","Y","N","N","N","N",,"noneSelected","noneSelected",,"noneSelected",800,800,800,,800,,"kgoodwin@battelleecology.org","llukas@battelleecology.org",
"c4e9320e-f0f3-4b75-9356-d8993531ef1b","HARV_044.basePlot.vst","2018-07-17",,"D01","HARV","HARV_044","tower","deciduousForest",42.535376,-72.176486,"WGS84",20.1,731874.62,4713085.32,"18N",365.8,0.1,,"vst_HARV_2018",,,"21_400|41_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"25","noneSelected",,"10",800,100,800,,40,,"jmckenna@battelleecology.org","gvanscoy@field-ops.org",
"0f674772-26c6-4b25-a389-c9a401c784cc","HARV_033.basePlot.vst","2018-07-19",,"D01","HARV","HARV_033","tower","deciduousForest",42.538302,-72.175607,"WGS84",20.2,731935.97,4713412.66,"18N",358.8,0.2,,"vst_HARV_2018",,,"21_400|23_400","NEON.DOC.000987vG","Y",,,"Y","Y","N","N","Y","N","N","N","N",,"100","noneSelected",,"100",800,400,800,,400,,"gvanscoy@field-ops.org","muffenbeck@battelleecology.org",
